age,tenure_months,monthly_price,watch_hours_week,sessions_week,support_tickets_90d,ads_seen_week,payment_failures_6m,days_since_last_login,recommendation_click_rate,content_completion_rate,avg_rating_given,plan_type,device_main,payment_method,autopay_enabled,student_discount,family_account,target
44,11,16.259595529921246,4.971596026306088,1,2,19,1,12,0.4959930538048818,0.5996638447036058,3.867779866877304,standard,tv,card,1,0,0,0
41,9,14.247515196246095,6.919215755361829,4,3,12,1,52,0.5184809496693751,0.8606060242448864,2.8217289062430337,standard,tv,card,0,0,0,0
26,33,7.089061294263265,7.282412179889734,8,0,14,1,14,0.16459655328713685,0.7128607747101884,3.7476228510601537,premium,mobile,card,1,0,0,0
38,39,17.622831912206653,13.70709373969347,8,1,18,0,27,0.050353758251401516,0.7160405017822651,3.2026446682950223,basic,mobile,card,0,0,0,0
30,7,7.294251893019976,17.971466813555573,5,0,11,0,44,0.03376970332181153,0.6734106336147252,3.429908439420278,basic,tv,card,0,0,0,0
33,53,13.823332556131897,11.07426772839455,1,1,25,0,34,0.4949302387635076,0.6185288188980812,4.122859785237425,premium,mobile,card,1,0,1,0
54,19,19.40710191086475,5.3280421472941635,6,0,18,0,60,0.27724891481949654,0.5400103126724393,3.6099196455386102,basic,tv,card,0,0,1,0
51,40,12.869856090819844,14.072066612234014,7,1,15,1,31,0.2755220517064261,0.5613527482602235,2.548898491430508,premium,tv,card,1,0,1,0
50,46,11.375063393937921,5.052152041711528,3,2,18,0,48,0.4295894025569152,0.49379422236242093,5.0,basic,desktop,card,0,0,1,0
37,3,18.19142588224804,0.0,8,1,18,0,15,0.07752943628687069,0.7432945439554675,1.8135266311557316,premium,mobile,card,1,0,1,0
68,52,13.991927797882402,1.7523334014649814,6,1,13,1,4,0.5346510840195284,0.6608337558796218,3.517775517383928,standard,mobile,card,0,0,0,0
22,59,13.369761221240712,0.0,6,1,17,0,46,0.34476435364712543,0.8285290362607236,3.6893982298527073,basic,tv,card,1,1,0,0
36,58,20.089969908677293,6.080852089473285,10,0,22,0,41,0.3629829227739107,0.5436181956589542,2.601543271384312,standard,tv,card,1,0,0,0
24,9,10.320885059381691,7.108581265338383,6,1,19,0,60,0.2571529007764862,0.566783318338559,5.0,premium,tablet,card,1,0,0,0
35,24,13.151570978118311,0.03664400033957271,6,0,20,1,52,0.15935592087111405,0.4077297453828291,4.410723693477967,premium,mobile,paypal,1,0,1,1
68,14,18.455788044279085,3.7294253181629005,7,2,16,0,23,0.21033836717924415,0.7154274606631795,3.5155435433253572,basic,tv,paypal,1,0,0,0
37,28,10.06221057796193,0.8682161749912733,7,0,18,0,2,0.027293870230969224,0.5650007951024002,2.7071491714206455,standard,mobile,card,1,0,1,0
66,59,22.091388638944775,7.364985039685801,7,0,20,0,33,0.2294971002541241,0.7812765993668416,3.2958154846383723,standard,tv,paypal,1,0,1,0
44,46,14.12261005973291,3.732571792062121,5,2,18,0,47,0.2657872607461319,0.6891538088356121,4.305295901307692,premium,mobile,paypal,1,0,0,0
55,47,18.48810952564946,13.049697691098075,8,2,20,0,57,0.45181538406923016,0.6628872232496412,4.128364879560605,basic,desktop,mobile_wallet,1,0,0,0
42,26,18.47974071209017,8.848422831425665,9,0,13,0,35,0.14449853120707654,0.3808444387120844,3.787442049310991,standard,desktop,card,0,0,0,0
32,57,14.38084830415029,16.023936577119507,4,0,12,1,39,0.44811092119937923,0.9040807777299553,3.702362610687705,premium,tv,card,1,0,0,0
58,56,13.073951552613764,5.726174905733529,6,0,19,0,49,0.3716460127040537,0.4895440541391538,4.8892330703181806,basic,tablet,card,1,1,1,0
69,49,14.818141752183216,18.721831431484503,3,2,10,1,44,0.1806854280554145,0.582675492810328,4.57596286164718,basic,tv,bank_transfer,1,0,0,0
31,49,17.8407369899615,8.01259975291452,8,0,18,1,26,0.37564935497648305,0.6028832959623042,3.5284200515481126,standard,mobile,card,1,0,0,0
59,40,11.04430062415657,5.357675489821208,8,1,16,0,36,0.29982003609026225,0.7946436030474564,4.223417489135969,standard,mobile,card,0,0,0,0
31,6,10.176965645075587,20.0436792483248,3,3,22,2,12,0.22145450254935978,0.6129820274299206,3.986892395341112,premium,mobile,bank_transfer,1,0,1,0
55,18,20.926810887014494,0.0,9,0,19,0,14,0.12628078776081372,0.6230232127938695,3.7491580617710354,basic,mobile,paypal,1,0,0,0
59,47,12.050579718268414,5.23660690123586,8,0,12,1,8,0.2858506279974386,0.6226310129640173,3.713361155575979,standard,desktop,mobile_wallet,1,1,1,0
41,20,16.406335528113612,0.0,4,2,17,0,6,0.2862070766006914,0.42798271190929915,3.450094574021853,standard,tv,card,0,0,0,1
57,11,14.181183164403588,0.0,8,0,17,2,22,0.2624277439991511,0.8035602821548418,3.112215649698025,basic,mobile,paypal,0,1,0,0
32,57,14.358537555106352,0.0,3,0,13,0,38,0.2733915780566715,0.7519144187677648,4.1548561844644585,standard,mobile,paypal,0,0,1,0
22,30,20.71155888555058,11.083785735369824,3,2,15,0,31,0.09798074413428827,0.3265754592456834,3.42157552820311,premium,tablet,card,0,0,1,0
23,52,14.649323248969905,1.3547380211215119,7,0,24,0,35,0.6222440064293432,0.6873167998255909,5.0,basic,mobile,card,1,0,0,0
41,18,13.56269548712849,6.726121879001562,7,0,17,0,20,0.36727429953844215,0.370204924362308,3.0977110109732986,standard,mobile,paypal,1,0,0,0
65,22,13.91113745490043,12.459580700719616,9,0,22,0,18,0.3757961318104164,0.8951778287925465,4.09031956002213,basic,tablet,card,0,0,0,0
24,21,12.976166323689977,10.316725823132256,5,1,14,0,43,0.1422017858012279,0.8311614741508297,4.178029108605368,basic,desktop,card,0,0,0,0
42,23,12.309637229499824,10.069599558381544,7,1,27,0,55,0.06669951346418522,0.5899942270012758,3.579369098272621,standard,tv,paypal,1,0,0,0
55,27,12.99221254833648,14.069106793508002,7,2,18,0,51,0.13540735779938654,0.3321212475163438,4.384176475242214,standard,tablet,card,1,0,0,0
28,18,21.642840451554463,16.04714973217343,7,0,16,0,41,0.3659751700879916,0.6659245965851108,3.0739738061934077,standard,mobile,paypal,1,0,0,0
56,49,17.835955308241704,1.7413239331152548,1,2,17,1,59,0.1491354631814196,0.6611174930415408,2.7228175040214833,standard,desktop,bank_transfer,1,0,1,0
34,20,13.60921380456131,10.416013671047294,9,1,12,1,5,0.4278038701503849,0.4347993955692745,4.491892779906086,premium,mobile,paypal,1,0,0,0
60,27,18.91662253847529,6.638917140566232,4,0,19,0,39,0.19660755005580047,0.6172047571545015,3.6364138463917444,basic,tablet,paypal,1,0,1,0
48,52,8.641224794450519,7.266623990182935,7,0,13,2,4,0.08833022709440243,0.510431963304295,4.9676245538441215,standard,tablet,card,1,0,1,0
46,27,20.49271340686268,0.44262460236395107,7,1,22,0,23,0.3049925115708442,0.5761077921963471,2.917405193266818,standard,tv,card,1,1,0,0
27,1,20.17062307930769,5.340258320499569,7,2,21,2,22,0.09249426837267377,0.6570013862289412,4.456066220500283,standard,mobile,mobile_wallet,1,0,0,1
42,1,23.935336056094563,5.886274448591589,5,1,16,0,56,0.13909760149060102,0.27648456294477747,3.7984101890235578,standard,mobile,card,1,0,0,0
63,27,19.03620575631463,15.151269550475044,12,0,13,0,20,0.37347749194040003,0.34460124065169107,4.355976634228245,premium,mobile,card,0,0,1,0
19,39,16.73893817546069,2.223482621707296,5,1,16,0,7,0.23468482573105978,0.8086673389602546,3.2936830292603854,basic,tablet,mobile_wallet,1,0,0,0
58,57,20.154561539472596,0.0,10,3,15,2,26,0.0923284075213664,0.643104655430615,3.031981767396896,standard,mobile,card,1,0,0,1
44,8,12.486762274505612,7.969497839365049,4,2,15,1,59,0.11077527457169613,0.7069282192702755,2.991943207551574,premium,mobile,mobile_wallet,1,0,0,0
56,33,13.4083340331914,1.7161720294563292,3,0,22,0,42,0.606956354050186,0.3766816826365603,3.2739874896951404,basic,tablet,card,1,1,0,0
53,18,14.733020726186243,7.30211752045539,7,0,9,1,9,0.0818132862258089,0.36915146862513126,2.53268815033245,premium,tablet,bank_transfer,1,0,1,0
40,28,20.46552612360157,11.303778544225315,7,1,17,0,57,0.15456674186211586,0.34324850493284403,3.362842204614208,standard,mobile,mobile_wallet,1,0,0,0
34,27,11.566486588871065,7.500922069480873,10,0,9,0,21,0.06845188895845607,0.7449708293395622,3.0976321394329602,standard,mobile,card,1,0,0,0
51,19,11.141753209721363,5.843775119754559,5,0,25,0,53,0.18766038597301504,0.8013729417958568,2.2593251299682184,basic,tablet,card,1,0,1,0
25,2,15.936152312828067,7.2171954893463095,6,2,18,1,27,0.42744363932176244,0.8635183969689759,2.7950140111336643,standard,tv,card,1,0,0,0
48,5,17.86012198830346,12.236996145246447,5,0,22,0,24,0.4008676937367891,0.27133201662091366,2.974334108897597,standard,desktop,card,1,1,0,0
23,32,12.177677696239694,2.2266655650017153,7,0,17,1,28,0.05377031281254053,0.6798111813254546,5.0,basic,mobile,paypal,0,0,0,1
52,14,17.671671811087734,11.64240956939243,4,3,25,0,11,0.28472120181522004,0.6835770164922902,5.0,standard,tablet,card,1,0,1,0
51,20,20.463597368201615,2.977795138630274,5,1,25,1,16,0.8188129176982026,0.4476515849217181,3.5629966963099458,basic,desktop,card,0,0,0,0
22,6,19.7918467739341,11.010352505149598,5,0,22,0,36,0.05514104784864215,0.6592056616222239,4.8506519557444285,premium,tv,card,1,1,0,0
58,3,16.40317107411297,0.28454943055824167,9,0,14,1,8,0.29307154487273895,0.528342176668353,3.299470356991997,basic,desktop,card,1,0,0,0
40,8,14.62760900444409,10.71255182578902,5,1,22,0,32,0.22432344900410792,0.3440646418229429,4.249656056262203,standard,tv,paypal,1,0,0,0
59,23,21.93249454258966,7.4906427516000935,5,0,20,0,2,0.20610406951959367,0.7060034078345289,3.0849433012041905,standard,tv,paypal,1,1,0,0
20,10,15.051615977965804,8.482771321481048,4,0,18,0,6,0.48316119836062477,0.6896747069484876,5.0,standard,mobile,mobile_wallet,1,0,0,0
27,14,18.75141847846082,12.79471725002124,7,0,25,1,3,0.483405634023971,0.49677251340125017,4.8803216093072805,premium,mobile,card,0,0,1,0
44,19,22.823125916742306,3.894528601430359,6,2,14,0,49,0.14374385505336543,0.4609117251289738,3.351788942098755,standard,mobile,mobile_wallet,1,0,0,0
27,18,18.331072318519738,7.874744065177666,5,2,21,1,10,0.11752067990948485,0.484989337865366,5.0,basic,desktop,mobile_wallet,1,1,0,1
35,1,11.00163506837195,9.516503328557185,7,1,25,1,45,0.33548029626078635,0.599783028294315,3.32907950444834,standard,tv,paypal,0,0,0,0
53,8,10.033908874766851,6.504943566031128,4,2,16,0,58,0.40905760807328523,0.5023111305037036,2.5949603523495792,standard,mobile,paypal,1,0,0,0
25,58,13.799482319747598,11.583946862763035,5,1,18,1,59,0.16311868250317674,0.6126771134452117,4.21322215281439,standard,mobile,card,1,0,1,0
53,41,17.827996493832902,9.64910560462192,5,1,31,0,13,0.4968296336919039,0.5476356636210801,2.127694910123802,standard,mobile,mobile_wallet,1,1,0,0
23,8,16.769143467376054,5.1003569451262045,7,0,20,0,21,0.6191779750164391,0.35381649614449334,2.618563147671023,basic,tv,card,1,0,1,0
27,18,23.818328261854695,14.303659128644046,3,1,20,0,47,0.4117608192885027,0.705577137140077,3.426804096793987,basic,tv,card,1,0,0,0
49,23,16.73022515104563,10.809480621182239,2,1,16,0,27,0.4684227615292272,0.9476047972861105,5.0,premium,tv,paypal,0,0,1,0
60,55,13.680235132997463,3.7871631672683135,7,2,17,0,51,0.1800566309876617,0.24125247338024172,2.8382143651794083,basic,mobile,card,0,0,0,1
27,53,10.45663158756044,3.7370227101475653,4,0,18,0,26,0.0981094028315183,0.7033402127850157,2.1723819332387713,premium,desktop,paypal,1,0,0,0
33,47,19.711749511589378,6.902436829400019,7,0,13,0,27,0.38149744036054206,0.6395409213178741,3.2260279819978135,standard,desktop,bank_transfer,1,0,0,0
67,7,14.965755083166997,10.237391078497478,3,1,20,0,27,0.607717185508248,0.4163976616453323,3.3514457400402717,basic,mobile,card,0,0,0,0
70,30,8.965440927069073,0.0,11,0,17,0,17,0.2745719696882394,0.5580796789794561,5.0,basic,desktop,card,1,0,1,0
48,30,15.079042411661078,3.9974532577803776,2,2,24,0,58,0.24346043735622613,0.6341219165535684,4.256276742221519,premium,tv,mobile_wallet,1,1,1,1
41,39,11.007047555491972,5.112610102025026,5,1,18,0,25,0.1912445978019442,0.49151120453460156,4.04560575460562,basic,desktop,card,1,0,0,0
36,51,13.287449958600739,0.8117290513064521,11,0,20,0,58,0.20908783188187155,0.7879238497089582,4.343968968998399,premium,tv,card,1,0,0,0
50,20,15.014767905770666,2.891163827403463,10,0,26,0,15,0.6428138131206125,0.19762412831896595,3.5059518453796623,standard,mobile,bank_transfer,1,1,0,0
49,34,11.369287806660036,8.686506258185368,4,0,9,1,31,0.3250799829583192,0.4267803633119084,4.555490563238447,basic,desktop,card,1,0,0,0
33,16,13.039503324174575,5.555438763493535,3,2,23,1,7,0.11292965486156513,0.831528578291401,5.0,premium,desktop,bank_transfer,0,0,0,0
19,13,12.013520663546725,5.948368359409761,8,0,12,0,51,0.2782697211925368,0.7615472941828619,3.6917859039543695,standard,desktop,card,1,0,0,0
26,19,12.12084321471906,1.1068010241239419,7,2,25,0,18,0.13321703390518622,0.3736485780337966,4.286812776965645,basic,tv,card,0,1,0,0
68,45,10.957917931473759,6.93241646854251,8,1,21,0,56,0.169035969396606,0.6101783442816909,5.0,standard,tv,paypal,1,0,0,0
40,27,13.05894174158751,0.4796792663035525,5,0,16,0,40,0.29363112058538954,0.6778007161642406,3.4925558071363882,premium,mobile,paypal,1,0,0,0
43,41,11.411206232904187,15.295148339203388,5,0,13,0,42,0.1704123277766848,0.5450034787678306,3.3999374114851806,standard,tv,bank_transfer,0,0,0,0
42,42,17.336336463903383,16.716638785155265,3,0,25,0,18,0.37972433742467365,0.4484487996456813,3.578866832186845,basic,mobile,bank_transfer,1,0,0,0
59,22,15.793200214121162,5.634171514533538,9,0,22,0,7,0.20191678343665792,0.7996299516346331,3.9571556135951442,basic,tv,mobile_wallet,1,1,1,0
21,58,19.76886089996315,2.3877993919623828,7,1,30,0,45,0.3556972262297279,0.7919758712538818,4.437367845238626,standard,tablet,card,1,0,0,0
22,3,22.53681356175041,12.273012136818064,3,0,10,0,5,0.1333173962971822,0.47689560538078385,3.9492169940364126,basic,tablet,paypal,0,1,0,0
32,54,17.699300055687075,10.961818918971911,6,0,17,0,20,0.6004765167866634,0.7324116449653546,5.0,basic,tablet,card,1,0,0,0
43,1,16.78834809853323,17.3737259356425,5,0,10,1,21,0.31224859294658813,0.8424510057202598,5.0,premium,tablet,card,0,1,0,0
53,23,17.951349089179576,18.705388536051217,5,0,14,0,18,0.3532203065532583,0.4992888444801363,4.143065012169705,basic,mobile,card,1,0,0,0
44,50,16.856355268008635,0.0,8,0,18,0,16,0.6303798293895797,0.8952675703499372,4.1778382736542055,standard,desktop,card,1,0,0,0
41,42,15.190797381706368,13.793297304113139,6,1,10,0,30,0.23901291596651408,0.4619428397375009,4.718859540745894,standard,mobile,bank_transfer,0,1,1,0
67,20,14.872696774610406,6.887460259721807,7,2,20,0,17,0.27817887220385956,0.6790205878826805,4.0887437689675,basic,mobile,bank_transfer,0,0,0,0
26,54,10.903320143751873,10.745441895658708,8,0,26,1,48,0.27090705478408916,0.6170300969485444,3.453762997337363,basic,tv,bank_transfer,0,1,0,0
48,9,18.34567821721936,11.889241693320571,12,5,15,0,30,0.19235532396948737,0.49255477589032354,4.145481402325773,basic,tv,paypal,1,0,0,1
46,41,14.86482076056668,11.679573331585447,7,0,13,0,52,0.1575569588314222,0.508550572133429,2.9625729700644654,premium,mobile,mobile_wallet,0,1,0,0
43,32,20.78807589716257,13.001848265208157,7,1,14,0,38,0.2058175747026381,0.25596550637703286,4.023765822690714,standard,tv,bank_transfer,1,0,1,0
60,13,18.650543614341267,5.198652083735543,7,1,21,1,55,0.3408739709403144,0.7015068281496651,3.3998394741730533,premium,desktop,bank_transfer,1,0,0,1
32,56,12.48619351089609,3.235596348904081,7,2,27,0,13,0.27068068877519874,0.38903910722132323,4.3347572670283,basic,tv,card,0,1,0,0
68,46,19.97676418759502,13.93456563992089,4,3,17,1,12,0.13189831567407184,0.5700730093677593,2.9987668800600797,standard,mobile,card,1,0,0,0
35,1,4.99,3.6413600871060607,4,0,18,0,0,0.16019130853154417,0.5859734820137518,3.9743336175592345,premium,tablet,card,0,0,0,0
46,6,22.71090297983125,17.306993550768077,2,2,18,0,42,0.44816951802280547,0.597614575928317,4.077872736323197,basic,tv,card,1,0,0,0
45,4,9.63621888900134,4.178123507534027,7,1,23,0,23,0.3356816576893081,0.6203903655030703,3.9081182146942925,standard,mobile,card,0,0,0,0
63,25,16.970448716683478,6.095820681562246,6,1,15,0,23,0.5491746264917419,0.7073092376633132,3.530534555339287,standard,tv,card,1,0,0,0
41,26,16.699664664590113,7.047948544883786,6,1,21,1,11,0.04231931337588183,0.6155164197728266,4.924102869890882,basic,mobile,paypal,1,0,0,0
33,44,19.484867447367,0.29469813915067355,7,1,10,0,34,0.4249392460990907,0.46044397915637686,3.240294784424614,premium,desktop,card,0,0,1,0
19,41,13.675212770782352,0.3091219592866432,6,0,15,0,44,0.5381270422161734,0.4509376506616306,4.924662736688093,basic,mobile,paypal,1,0,0,0
37,1,6.4079261125517775,12.560172445127105,4,1,17,0,39,0.15431664185044627,0.4083618143000665,4.054838260511083,basic,mobile,card,0,0,0,0
61,29,13.680848354477776,0.0,5,1,15,0,7,0.1539844441469684,0.5856929972032957,3.2746331093215955,basic,tv,mobile_wallet,0,0,1,0
18,48,14.11335079000137,20.598314143567215,6,0,17,0,23,0.2415523751938164,0.6395946415419597,3.2346448230366756,standard,tv,card,1,0,0,0
65,54,6.793231933530786,7.52937007354514,8,1,24,0,26,0.38521647582301294,0.6340530168651434,3.368478041477391,standard,tv,card,0,1,0,0
46,18,15.17148643584295,2.853278737041551,3,1,20,0,28,0.12134762899474412,0.7345113320907956,3.187589122428667,standard,mobile,card,1,0,0,0
25,3,10.686594045341819,10.101091204311032,10,1,17,0,8,0.3319754901451589,0.5429198095187558,3.7025201494449607,standard,desktop,paypal,0,1,0,0
34,10,17.586340412373815,0.0,8,0,18,0,37,0.23882144183432794,0.4665514284934909,4.178435977059863,standard,tablet,card,1,0,0,0
47,21,14.005681056693945,6.332160551254427,5,1,19,1,32,0.20608963881637563,0.32742601721278997,3.643334250839892,premium,tv,card,1,0,1,0
34,27,22.834379542078935,6.973293195041819,8,1,17,0,40,0.3933113774216789,0.42853516510053363,3.3315962370213237,standard,tv,card,1,0,0,0
23,22,13.965285372638071,1.6689762047959542,6,0,15,1,6,0.25894047341047044,0.797708847661526,3.675551457549391,standard,tv,paypal,1,0,0,0
53,6,16.71156506536478,4.841094696025346,9,2,17,1,35,0.10499427732332428,0.4146925949476668,3.114302406552422,standard,tv,card,1,0,0,0
53,21,14.137713974161986,15.630115557880263,5,2,15,0,11,0.38450545655995344,0.6907524461597706,4.666982577974631,basic,mobile,card,0,0,1,0
24,18,8.496927246158368,8.916251152135183,6,0,20,0,12,0.33811342501490094,0.7884020508513823,4.4603627359592295,premium,desktop,paypal,1,1,0,0
32,30,14.171147979450017,9.99733668643499,7,0,15,1,19,0.3238788475817029,0.7961924868376596,2.9004409566704714,basic,mobile,card,0,0,0,0
30,5,18.003653764685914,4.065869510553475,8,0,25,0,31,0.061264451396141555,0.7299195634859953,4.3053825438152264,standard,mobile,card,1,0,0,0
52,48,17.39795922265985,1.3830031504543907,5,0,13,0,19,0.37006881187917867,0.5761844235904182,3.5671018468726863,basic,mobile,mobile_wallet,1,0,1,0
56,26,13.816929048688529,6.794699166986174,8,1,22,0,53,0.460399807028936,0.48345427753209685,2.2057844338074446,standard,desktop,card,1,0,0,0
56,20,9.16297553233614,0.0,4,0,24,0,51,0.3128863100613984,0.3233973210073343,3.28643637131672,premium,desktop,bank_transfer,0,0,0,0
67,55,17.567834350933147,2.515933301351014,3,2,12,0,43,0.2090300440714371,0.6868137197499482,4.414493169183705,basic,mobile,bank_transfer,1,0,0,0
58,45,16.667946341853956,1.7375002598331895,7,0,15,2,25,0.28686124446306366,0.7448239350645074,5.0,basic,tv,card,1,1,0,0
34,9,18.363643415410397,0.0,10,1,22,0,59,0.1916398737594841,0.3078795140318757,2.835721819708702,basic,tv,card,1,0,0,0
23,9,13.89355121906151,11.246087253356611,7,1,19,1,0,0.27903328643198644,0.6622553797151989,2.7106430571135345,basic,desktop,paypal,0,0,0,0
